id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup
1040,Angelino,25,2127,4,4.549378711730242,4,5.810127200558782,35,53,2,0,D F M S,RasenBallsport Leipzig,4,4.549378711730242,13.34641931205988,7.1016673147678375
1275,Robin Quaison,26,1369,4,4.886476405896246,1,1.522422682493925,29,7,1,0,F M S,Mainz 05,4,4.886476405896246,10.068052683025599,4.676397319883108
2611,Philipp Lienhart,33,2907,4,2.2981118373572826,0,0.11546602472662926,9,4,4,0,D M,Freiburg,4,2.2981118373572826,6.5426677307114005,6.397856433875859
2631,Karim Onisiwo,29,1682,4,4.3811139995232224,0,1.8185766171664,49,17,2,0,F M S,Mainz 05,4,4.3811139995232224,7.592991920188069,1.9244854152202606
3455,Raphael Guerreiro,26,2142,4,3.616252498701215,10,7.303279248997569,36,54,1,0,D M S,Borussia Dortmund,4,3.616252498701215,20.97578988969326,14.384370967745781
5257,Willi Orban,27,2174,4,3.3513142559677362,1,0.6733295815065503,20,7,4,0,D S,RasenBallsport Leipzig,4,3.3513142559677362,8.22074368968606,7.573640406131744
5273,Kerem Demirbay,28,1655,4,3.4475806914269924,3,3.290907084941864,41,35,2,0,M S,Bayer Leverkusen,4,3.4475806914269924,8.380070025101304,3.99508358258754
6228,Luka Jovic,18,888,4,2.790967609733343,0,0.8215079046785831,25,5,2,0,F S,Eintracht Frankfurt,4,2.790967609733343,5.708761841058731,2.7725516259670258
6475,Lucas Höler,32,2044,4,8.426230249926448,4,2.53854997549206,42,21,5,0,F M S,Freiburg,4,8.426230249926448,12.33423757366836,3.4086007606238127
6556,Moussa Diaby,31,2383,4,4.859261142089963,10,7.42373230215162,50,44,5,0,D F M S,Bayer Leverkusen,4,4.859261142089963,14.75693694781512,3.3028991259634495
8140,Munas Dabbur,22,1003,4,5.188749093562365,0,0.5485604703426361,28,13,2,0,F M S,Hoffenheim,4,4.431052822619677,6.793065708130598,2.2213297486305237
8191,Giovanni Reyna,30,1898,4,4.116179158911109,5,4.956997659057379,36,35,1,0,M S,Borussia Dortmund,4,4.116179158911109,13.432898554950953,7.371413707733154
8791,Ritsu Doan,33,2703,4,4.583020392805338,2,3.679045598488301,66,45,1,0,F M S,Arminia Bielefeld,4,4.583020392805338,6.83594789262861,1.779929330572486
8792,Fabian Klos,33,2661,4,6.131426937878132,2,4.5470452243462205,49,32,4,0,F M S,Arminia Bielefeld,4,5.373730696737766,12.093779370188713,3.604079868644476
88,Mark Uth,20,1499,3,2.9279882702976465,1,1.4407703066244721,35,21,5,0,F M S,Schalke 04,3,2.9279882702976465,5.1600745022296906,2.2455962412059307
110,Theodor Gebre Selassie,33,2944,3,1.265303767286241,1,1.220303145237267,17,18,3,0,D M,Werder Bremen,3,1.265303767286241,5.847345240414143,4.13969063013792
131,Jonas Hector,18,1209,3,2.1915548788383603,1,1.3611231902614236,24,16,2,0,D M S,FC Cologne,3,2.1915548788383603,4.498742762953043,1.9810301680117846
153,Maximilian Arnold,28,2416,3,1.8336798618547618,5,4.259023729711771,49,46,5,1,M,Wolfsburg,3,1.8336798618547618,10.495629208162427,8.088269522413611
212,Nico Elvedi,28,2452,3,2.3761484436690807,0,0.10026519000530243,12,3,1,0,D,Borussia M.Gladbach,3,2.3761484436690807,3.4201109018176794,3.346673747524619
223,Joshua Kimmich,26,2101,3,2.4630232574418187,10,5.129935143515468,36,62,4,0,M S,Bayern Munich,3,2.4630232574418187,18.388625785708427,14.748222313821316
339,Eric Maxim Choupo-Moting,21,784,3,3.632410291582346,0,1.2284948313608766,19,11,2,0,F M S,Bayern Munich,3,3.632410291582346,5.586658675223589,0.8387269470840693
443,Peter Pekarík,22,1633,3,1.5625508818775415,1,0.8000665493309498,7,9,4,0,D S,Hertha Berlin,3,1.5625508818775415,4.484405230730772,2.694284362718463
3349,Ramy Bensebaini,24,1728,3,2.6373692639172077,0,1.2141718864440918,21,10,7,0,D M S,Borussia M.Gladbach,2,1.8795925863087177,5.321567915380001,4.426385113969445
4243,Christian Günter,33,2970,3,0.8289672490209341,3,5.78759347088635,24,67,2,0,D,Freiburg,3,0.8289672490209341,9.763682595454156,6.450452013872564
4247,Maximilian Philipp,22,959,3,3.172788256779313,2,0.7196132186800241,25,12,2,0,M S,Wolfsburg,3,3.172788256779313,4.407438736408949,0.9614243302494287
4280,Davie Selke,22,716,3,2.7873536301776767,0,0.3267544563859701,25,7,4,0,F S,Werder Bremen,2,2.0296573592349887,2.1326104514300823,0.6270285062491894
4340,Grischa Prömel,24,1844,3,1.8096700366586447,1,1.2330119935795665,20,9,7,0,M S,Union Berlin,3,1.8096700366586447,6.768804160878062,4.530766582116485
5659,Nordi Mukiele,27,1691,3,2.7936471439898014,1,1.9217354524880648,20,11,5,0,D M S,RasenBallsport Leipzig,3,2.7936471439898014,7.8337021470069885,5.496900744736195
5989,Moussa Niakhate,30,2687,3,2.3816876877099276,1,1.6510781021788716,9,15,8,1,D,Mainz 05,2,1.6240724194794893,7.678858537226915,6.359415216371417
6357,Marco Richter,28,1336,3,4.759371412917972,1,1.31998186185956,53,15,2,1,F M S,Augsburg,3,4.759371412917972,6.181409779004753,0.7321429802104831
6522,Cedric Teuchert,23,692,3,3.6346055045723915,1,0.9422430023550987,24,8,2,0,F M S,Union Berlin,3,3.6346055045723915,5.5730949603021145,1.4393300507217646
7049,Evan Ndicka,22,1957,3,1.6171794272959232,1,0.2299447115510702,16,6,10,0,D,Eintracht Frankfurt,3,1.6171794272959232,6.158005587756634,5.8386010164394975
7058,Kevin Stöger,18,496,3,1.6995512284338474,0,1.0054055945947766,9,10,3,0,M S,Mainz 05,3,1.6995512284338474,3.8964446540921926,1.5237320074811578
7267,Woo-Yeong Jeong,25,785,3,1.4370496310293674,0,1.1245510065928102,13,12,0,0,F M S,Freiburg,3,1.4370496310293674,4.885977770201862,2.7608918845653534
7289,Amin Younes,26,1410,3,3.2914882162585855,3,1.843130998313427,33,23,5,0,M S,Eintracht Frankfurt,3,3.2914882162585855,7.310954418033361,3.317554697394371
7501,Amadou Haidara,29,1776,3,3.3421842884272337,1,2.64220414403826,40,34,4,0,D F M S,RasenBallsport Leipzig,3,3.3421842884272337,10.915289586409926,5.8819556422531605
7880,Sebastian Andersson,15,1056,3,5.137446600943804,0,0.39618230797350407,36,7,1,0,F S,FC Cologne,2,4.379669893532991,4.612199682742357,0.37968344427645206
7882,Sheraldo Becker,17,1117,3,1.5635069040581584,2,3.6119566932320595,31,17,2,0,F M S,Union Berlin,3,1.5635069040581584,5.627323403023183,1.0159611236304045
7883,Marcus Ingvartsen,29,1925,3,3.8995503652840853,5,2.5287785921245813,36,24,4,0,F M S,Union Berlin,3,3.141854079440236,8.522311855107546,4.4760114792734385
8171,Hannes Wolf,31,1267,3,1.930636916309595,1,1.451780529692769,16,11,1,0,F M S,Borussia M.Gladbach,3,1.930636916309595,7.296943452209234,4.2270260117948055
8808,Wataru Endo,33,2959,3,2.369830794632435,3,1.9966622074134648,28,26,5,0,M,VfB Stuttgart,3,2.369830794632435,14.508409392088652,12.522142380475998
9076,Philipp Förster,24,1462,3,4.180545501410961,1,2.7565081948414445,20,27,4,0,F M S,VfB Stuttgart,3,3.422768823802471,9.531052073463798,4.812935896217823
9133,Youssoufa Moukoko,14,394,3,2.2534767240285873,0,0.7388399988412857,20,2,0,0,F S,Borussia Dortmund,3,2.2534767240285873,4.1390052773058414,1.2229013461619616
22,John Brooks,30,2626,2,1.8124069105833769,0,0.2185530811548233,18,6,5,0,D S,Wolfsburg,2,1.8124069105833769,8.819510344415903,8.67692045122385
38,Daniel Brosinski,19,1275,2,1.8268818818032742,1,2.1378999929875135,9,21,0,0,D S,Mainz 05,0,0.3113285209983587,5.085697021335363,3.968925142660737
42,Julian Baumgartlinger,16,1073,2,1.3454938679933548,0,0.18132733833044767,7,6,1,0,M S,Bayer Leverkusen,2,1.3454938679933548,4.080332137644291,3.81521075963974
81,Jonathan Schmid,30,2319,2,0.9979847110807896,2,2.5014740638434887,20,24,4,0,D M S,Freiburg,2,0.9979847110807896,8.60401348490268,5.964956508018076
82,Nadiem Amiri,29,1882,2,2.0844302885234356,6,3.245520269498229,42,38,5,0,M S,Bayer Leverkusen,2,2.0844302885234356,10.627014994621277,8.205788078717887
116,Florian Grillitsch,25,1802,2,2.1440493557602167,1,1.8620900511741638,20,15,4,1,D F M S,Hoffenheim,2,2.1440493557602167,10.085453789681196,7.45516686886549
125,Maximilian Eggestein,32,2854,2,1.007948880083859,5,3.1176401153206825,22,29,5,0,M,Werder Bremen,2,1.007948880083859,8.423842983320355,6.087925963103771
140,Yannick Gerhardt,27,1828,2,3.70289115421474,4,3.406536389142275,30,22,3,0,D M S,Wolfsburg,2,3.70289115421474,9.2793436255306,3.1182194277644157
184,Ömer Toprak,25,1877,2,0.8092718021944165,0,0.02354988269507885,10,1,1,0,D S,Werder Bremen,2,0.8092718021944165,0.8364768447354436,0.8248350145295262
261,Julian Brandt,29,1381,2,1.9943020604550838,2,2.4651874359697104,21,30,0,0,F M S,Borussia Dortmund,2,1.9943020604550838,13.565872529521585,9.731903744861484
315,Matthias Ginter,33,2970,2,1.6111418083310127,1,1.5308019891381264,23,10,2,0,D,Borussia M.Gladbach,2,1.6111418083310127,9.135303372517228,7.7549230474978685
340,Klaas-Jan Huntelaar,9,600,2,3.837375022470951,1,0.47670041024684906,13,5,2,0,F S,Schalke 04,2,3.0797598138451576,3.266612410545349,0.545866783708334
391,David Alaba,31,2605,2,0.5256749261170626,2,1.827307608909905,17,26,4,0,D M S,Bayern Munich,2,0.5256749261170626,16.428515488281846,15.536728791892529
2668,Martin Hinteregger,28,2441,2,2.0228329887613654,1,0.707171818241477,24,8,4,0,D,Eintracht Frankfurt,2,2.0228329887613654,7.774528722278774,7.179546821862459
2693,Marius Wolf,30,2484,2,2.7845840426161885,2,2.401698062196374,37,23,3,0,D F M S,FC Cologne,2,2.7845840426161885,6.64191728271544,4.141788583248854
4291,Marc-Oliver Kempf,31,2657,2,1.2897400567308068,1,0.4024338833987713,18,10,5,0,D,VfB Stuttgart,2,1.2897400567308068,8.512181494385004,8.085764613002539
5235,Aymen Barkok,25,909,2,1.8468173574656248,3,3.1989327585324645,16,26,5,0,D F M S,Eintracht Frankfurt,2,1.8468173574656248,5.92910834774375,3.0056334044784307
5254,Marcel Halstenberg,23,1560,2,2.140504512935877,3,1.857541473582387,13,27,2,0,D S,RasenBallsport Leipzig,1,1.3827278353273869,8.959220550954342,7.420009832829237
5292,Manuel Gulde,26,1868,2,0.5927141681313515,0,0,9,0,3,0,D S,Freiburg,2,0.5927141681313515,4.280926048755646,4.280926048755646
5717,Amine Harit,27,2033,2,1.5328301517292857,5,4.567320274189115,21,49,4,0,F M S,Schalke 04,2,1.5328301517292857,7.7351447101682425,3.4755581505596638
5759,Matteo Guendouzi,24,1809,2,0.7871313542127609,1,1.8100113458931446,17,18,5,0,M S,Hertha Berlin,2,0.7871313542127609,5.146926138550043,3.264002362266183
6096,Sergio Córdova,23,1091,2,2.95444193854928,1,0.6872497461736202,20,12,0,0,F M S,Arminia Bielefeld,2,2.95444193854928,4.662422427907586,1.1876613683998585
6352,Valentino Lazaro,21,1153,2,1.7519585844129324,0,1.1705810390412807,14,16,3,0,D M S,Borussia M.Gladbach,2,1.7519585844129324,6.44407625310123,3.630975678563118
6490,Manuel Akanji,26,2197,2,1.868608808144927,0,0.20792259462177753,17,3,4,0,D S,Borussia Dortmund,2,1.868608808144927,9.905430521816015,9.671958457678556
6523,Milot Rashica,23,1433,2,3.198501469567418,1,1.5922960117459297,41,18,0,0,F M S,Werder Bremen,1,2.4407247472554445,5.96093057282269,2.8910607397556305
6837,Ryan Sessegnon,22,1498,2,0.783427182585001,2,1.1877286843955517,5,13,4,0,D M S,Hoffenheim,2,0.783427182585001,4.0081211645156145,2.384112685918808
7059,Benito Raman,24,1228,2,2.469738625921309,0,1.3358153384178877,26,14,2,0,F M S,Schalke 04,2,2.469738625921309,3.6506848502904177,0.8288286821916699
7108,Jonathan Burkardt,29,1389,2,3.6382512636482716,0,1.955339316278696,29,13,0,0,D F M S,Mainz 05,2,3.6382512636482716,7.114942837506533,2.102234832942486
7109,Leandro Barreiro Martins,27,2204,2,4.745816512033343,2,2.341296374797821,32,19,4,0,M S,Mainz 05,2,4.745816512033343,10.932748023420572,4.090114519000053
7783,Xaver Schlager,30,2477,2,2.3516186578199267,4,3.42230530269444,44,23,6,0,M S,Wolfsburg,2,2.3516186578199267,12.422915756702423,7.438148176297545
7789,Dominick Drexler,26,1207,2,2.089759700000286,1,2.6153816655278206,12,15,1,0,F M S,FC Cologne,2,2.089759700000286,5.344714593142271,3.107616225257516
7831,Stefan Lainer,32,2693,2,1.4667393723502755,1,3.6394447777420282,21,36,2,0,D M S,Borussia M.Gladbach,2,1.4667393723502755,8.848587267100811,6.289459776133299
8205,Jan Thielmann,23,990,2,1.2892955746501684,2,0.9474202319979668,12,8,0,0,F M S,FC Cologne,2,1.2892955746501684,3.3222495084628463,1.6261071991175413
8396,Jessic Ngankam,14,232,2,0.435625571757555,0,0.0410468727350235,6,1,1,0,F S,Hertha Berlin,2,0.435625571757555,0.4766724370419979,0
8813,Tanguy Coulibaly,31,1511,2,2.746841549873352,1,2.7576279416680336,25,15,2,0,D F M S,VfB Stuttgart,2,2.746841549873352,8.841933839023113,4.064557258039713
8855,Bartosz Bialek,19,243,2,2.135588835924864,0,0.14988403394818306,8,3,1,0,F S,Wolfsburg,2,2.135588835924864,2.6459589265286922,1.5359249021857977
9128,Andreas Voglsammer,17,929,2,3.829120598733425,1,1.653465248644352,32,8,1,0,F M S,Arminia Bielefeld,2,3.829120598733425,5.109440289437771,0.5388819426298141
9326,Robert Glatzel,12,293,2,2.844590589404106,0,0.4802199602127075,13,2,0,0,F S,Mainz 05,2,2.844590589404106,4.053938142955303,0.8824288677424192
28,Mitchell Weiser,5,221,1,0.08025865070521832,0,0,2,0,0,0,D S,Bayer Leverkusen,1,0.08025865070521832,1.1738475039601326,1.1738475039601326
52,Alexander Hack,20,1275,1,0.3193484414368868,0,0.37295185029506683,6,6,2,0,D S,Mainz 05,1,0.3193484414368868,3.800332063809037,3.5166362151503563
75,Niklas Süle,20,1502,1,0.6912894137203693,0,0.2975891409441829,20,7,1,0,D S,Bayern Munich,1,0.6912894137203693,9.372895769774914,8.96995835006237
84,Ermin Bicakcic,2,128,1,0.17078694701194763,0,0.006729064974933863,2,1,1,0,D,Hoffenheim,1,0.17078694701194763,0.41325274109840393,0.4065236747264862
90,Sebastian Rudy,26,1837,1,0.6407133033499122,2,2.6417186027392745,16,31,4,0,D M S,"Hoffenheim,Schalke 04",1,0.6407133033499122,9.94979839026928,7.799986690282822
118,Levin Öztunali,16,734,1,0.5195694752037525,2,1.0538698956370354,6,9,0,0,D M S,Mainz 05,1,0.5195694752037525,2.316781049594283,1.1017846520990133
161,Robin Knoche,33,2954,1,1.1276933085173368,0,0.1516863163560629,12,4,4,0,D,Union Berlin,1,1.1276933085173368,7.906049547716975,7.259937321767211
171,Michael Gregoritsch,24,808,1,1.3399285431951284,2,1.1878071874380112,12,5,1,0,F M S,Augsburg,1,1.3399285431951284,3.9831802044063807,1.701615370810032
176,Sven Schipplock,31,687,1,1.6105515137314796,0,0.48640159144997597,16,8,3,0,F S,Arminia Bielefeld,1,1.6105515137314796,2.341516625136137,0.4959113486111164
183,Jonathan Tah,26,2125,1,0.4920211508870125,0,0.0449008047580719,9,1,3,0,D S,Bayer Leverkusen,1,0.4920211508870125,5.554306976497173,5.554306976497173
205,Mahmoud Dahoud,19,1131,1,0.5515011437237263,1,1.2493469808250666,16,10,3,0,M S,Borussia Dortmund,1,0.5515011437237263,8.313286803662777,6.938957193866372
