id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup
5074,Kike García,30,2505,8,8.253820973448455,2,1.6939399428665638,73,21,1,1,F S,Eibar,8,8.253820973448455,11.438341731205583,3.393244069069624
1235,Ante Budimir,24,1246,7,7.806898976676166,0,0.7172376606613398,37,8,2,0,F S,Osasuna,7,7.806898976676166,7.023027129471302,0.7441144622862339
1715,Álvaro Negredo,29,2052,7,6.2283249869942665,3,2.619143571704626,43,15,1,1,F S,Cadiz,7,6.2283249869942665,8.221047904342413,1.9290560390800238
2543,Borja Iglesias,22,914,7,5.163844667375088,0,0.2961066737771034,24,5,2,0,F S,Real Betis,4,2.93413969501853,4.017351809889078,0.9532004278153181
5091,Alex Berenguer,28,1813,7,5.131483169272542,3,3.1208320930600166,40,31,3,0,M S,Athletic Club,7,5.131483169272542,9.809515785425901,4.31849854066968
6118,Portu,30,1710,7,5.250913986936212,3,3.484035063534975,24,23,3,0,F M S,Real Sociedad,7,5.250913986936212,9.842329408973455,2.6266706762835383
7892,João Félix,25,1414,7,5.649939611554146,4,3.845178627409041,37,19,5,0,F M S,Atletico Madrid,6,4.163384318351746,10.405653563328087,4.595093511976302
1732,Nolito,29,2158,6,6.217608995735645,5,5.391559733077884,49,33,5,0,F M S,Celta Vigo,6,6.217608995735645,17.234038224443793,7.304500455036759
2275,Ángel Correa,31,1899,6,7.443877888843417,8,4.621030015870929,37,27,3,0,F M S,Atletico Madrid,6,7.443877888843417,13.421583270654082,3.4227493293583393
2311,Roberto Soldado,24,1233,6,3.301985265687108,0,0.5685946648009121,23,8,5,0,F S,Granada,5,2.558707656338811,3.0532520469278097,0.6434644795954227
2380,Paco Alcácer,22,1357,6,8.892296567559242,4,2.988686304539442,36,15,0,0,F S,Villarreal,5,7.405741341412067,9.954305991530418,1.2897532004863024
6227,Brais Méndez,27,2111,6,5.998931761831045,0,2.6879493594169617,39,15,6,0,F M S,Celta Vigo,6,5.998931761831045,13.79700392857194,6.472574321553111
1189,Lucas Boyé,28,2211,5,3.9784411676228046,1,1.0157180968672037,44,11,6,1,F M S,Elche,5,3.9784411676228046,4.752579377964139,1.4780104653909802
1421,Cristian Tello,24,1121,5,2.170140778645873,3,2.143964447081089,31,19,0,0,F M S,Real Betis,5,2.170140778645873,6.121370863169432,2.108029249124229
1672,Jonathan Calleri,25,1560,5,5.4509254433214664,2,0.7859496530145407,48,10,4,0,F S,Osasuna,5,5.4509254433214664,7.066380463540554,2.000844292342663
2088,Edgar Méndez,28,1819,5,3.62094341032207,1,0.8278109822422266,28,14,9,1,D F M S,Alaves,5,3.62094341032207,5.096658810973167,0.7753665316849947
2155,Jorge Molina,25,1152,5,4.9776776060462,2,1.7677915841341019,21,16,1,0,F M S,Granada,5,4.234399996697903,6.6628956869244576,1.1579823419451714
2248,Casemiro,28,2384,5,5.628101074136794,3,2.223891004920006,35,19,8,1,M S,Real Madrid,5,5.628101074136794,11.857801928184927,8.897188338451087
2285,Fabián Orellana,27,1935,5,5.475380782037973,2,2.550941791385412,27,26,5,0,F M S,Real Valladolid,1,2.5023982264101505,8.71973394183442,4.309281326364726
2399,Iñaki Williams,31,2217,5,5.964189164340496,5,3.647347753867507,51,27,1,0,F M S,Athletic Club,4,5.221167914569378,12.051180204376578,4.053807906806469
2401,Muniain,28,1970,5,5.352325960993767,3,3.481782236136496,23,35,1,0,M S,Athletic Club,5,5.352325960993767,10.856551326811314,6.731139745563269
3226,Ousmane Dembélé,24,1492,5,5.283338326960802,2,3.0526538491249084,47,31,2,0,F M S,Barcelona,5,5.283338326960802,11.893674939870834,5.5579276047647
4136,Ángel,27,1158,5,5.208888100460172,0,0.6912348493933678,32,6,4,0,F S,Getafe,4,3.722460774704814,4.3734787460416555,1.5742074083536863
4146,Fidel,24,1911,5,2.6575754787772894,3,3.9702273849397898,12,35,5,0,D M S,Elche,3,1.1710202600806952,4.825844142585993,1.1632359148934484
5093,Roberto Torres,29,1530,5,4.345348897390068,1,1.4759867545217276,37,17,0,0,F M S,Osasuna,3,2.1155160097405314,4.229273338802159,2.3124639205634594
6124,Maxi Gómez,25,2210,5,5.373590895906091,0,0.6046492662280798,48,11,5,1,F,Valencia,5,5.373590895906091,5.925213951617479,0.8908535819500685
7009,Jaime Mata,27,1678,5,7.368451703339815,0,1.2239822819828987,34,14,9,1,F S,Getafe,4,5.8820243664085865,7.122198229655623,2.6149619594216347
7834,Manu Vallejo,26,818,5,3.4738830905407667,0,0.6798150036484003,16,7,1,0,F S,Valencia,5,3.4738830905407667,4.994596781209111,1.9381053587421775
8978,Luis Suárez,20,1196,5,3.799063401762396,0,0.9909681314602494,36,11,5,0,F M S,Granada,5,3.799063401762396,5.771193715278059,1.4350055642426014
1109,Lucas Ocampos,28,2243,4,9.604372505098581,4,5.870495578274131,59,28,3,0,F S,Sevilla,0,5.887984385713935,11.784353638067842,4.279602609574795
1700,Lucas Pérez,23,1505,4,5.34278847463429,3,2.8563827574253082,25,43,1,0,F S,Alaves,1,2.369805859401822,5.062408372759819,1.5442218631505966
2106,Munir,24,831,4,4.333985504694283,2,1.4200245719403028,31,11,2,0,F M S,Sevilla,4,4.333985504694283,5.490803187713027,2.063790298998356
2117,Marco Asensio,29,1589,4,3.5381197817623615,2,2.832148175686598,27,27,1,0,F M S,Real Madrid,4,3.5381197817623615,9.839186441153288,5.2162626050412655
2272,Yannick Carrasco,23,1576,4,3.3010897105559707,6,5.992896778509021,27,34,5,0,D F M S,Atletico Madrid,4,3.3010897105559707,10.994974432513118,4.365325445309281
2284,Daniel Wass,31,2668,4,3.0663966611027718,1,1.7630196055397391,36,39,8,0,D M,Valencia,3,2.3231190368533134,6.984549526125193,4.045450026169419
2400,Raúl García,29,1648,4,5.004428560845554,1,1.0179605837911367,44,15,5,1,F M S,Athletic Club,2,2.77459569927305,5.643369076773524,2.6085221245884895
2442,Kevin Gameiro,22,925,4,3.6508229710161686,1,0.592941589653492,14,4,0,0,F S,Valencia,4,3.6508229710161686,5.305454616434872,1.0616900799795985
2537,Sandro Ramírez,13,762,4,1.7875689025968313,1,0.18895557522773743,15,2,1,0,F M S,SD Huesca,4,1.7875689025968313,3.435942741110921,1.9504699874669313
3667,Nabil Fekir,29,2310,4,6.858761869370937,5,4.127822084352374,81,41,4,1,F M,Real Betis,3,4.629185363650322,11.138789754360914,5.1842237170785666
4177,Álex Fernández,25,1952,4,3.080812092870474,1,1.2988567240536213,10,23,1,0,F M S,Cadiz,2,1.5942568741738796,4.330082469619811,2.5717755183577538
5173,Asier Villalibre,28,1093,4,3.3407613039016724,1,1.824504030868411,25,8,1,0,F S,Athletic Club,4,3.3407613039016724,5.802443271502852,1.9659006278961897
6953,Gonzalo Melero,23,1398,4,2.471632804721594,1,1.5641628876328468,20,18,3,0,F M S,Levante,4,2.471632804721594,8.5340222902596,6.671360133215785
7887,Luuk de Jong,29,1098,4,3.3743003346025944,0,1.0277824513614178,24,10,3,0,F S,Sevilla,4,3.3743003346025944,6.672027215361595,2.5645064637064934
7967,Anssumane Fati,7,448,4,1.8612753134220839,0,2.0434142164885998,14,9,1,0,F M S,Barcelona,4,1.8612753134220839,4.661484559997916,1.8872102722525597
8107,Jorge De Frutos,31,1657,4,3.6124830301851034,7,3.74900920689106,22,33,2,0,M S,Levante,4,3.6124830301851034,9.190626949071884,3.6784800216555595
8761,Shon Weissman,25,1540,4,3.213897258043289,0,1.5468177981674671,24,9,3,0,F S,Real Valladolid,4,3.213897258043289,5.998280763626099,2.051107682287693
8893,Josan,27,1641,4,1.1369664184749126,2,1.0211398527026176,12,13,2,0,D M S,Elche,4,1.1369664184749126,2.4303878005594015,0.6433437271043658
493,Gabriel,25,2176,3,0.430320187471807,1,0.5996160861104727,13,5,5,0,D,Valencia,3,0.430320187471807,6.025901906192303,5.4215241726487875
689,Kenedy,25,1398,3,1.7334643620997667,2,3.0871425550431013,36,17,2,0,D F M S,Granada,3,1.7334643620997667,4.039823655039072,1.6200027000159025
1129,Suso,28,1819,3,1.7795267971232533,4,3.5090632680803537,37,34,1,0,F S,Sevilla,3,1.7795267971232533,10.834688287228346,7.370430724695325
2093,Jordi Alba,27,2361,3,1.97529486566782,5,6.682848419994116,21,42,8,0,D M,Barcelona,3,1.97529486566782,20.835884742438793,15.936782844364643
2183,Rubén García,32,2452,3,2.4777424773201346,4,5.072914679534733,28,49,2,0,F M S,Osasuna,2,1.734464849345386,7.502975977957249,3.9588549714535475
2198,Moi Gómez,29,2238,3,3.496089693158865,0,2.722469162195921,18,30,1,0,F M S,Villarreal,2,2.752812083810568,10.580326862633228,7.171560779213905
2217,Antonio Sanabria,16,938,3,4.9133326560258865,0,0.08844873309135437,25,3,2,0,F S,Real Betis,3,4.9133326560258865,6.0364472679793835,1.7683240734040737
2250,Luka Modric,30,2335,3,2.220288272947073,3,3.787951337173581,36,37,3,0,M S,Real Madrid,3,2.220288272947073,14.91507138684392,12.419669456779957
2361,Willian José,13,685,3,3.3955242298543453,1,1.1648859921842813,14,7,0,0,F S,Real Sociedad,3,2.652246605604887,3.843892915174365,0.9439869411289692
2369,Toni Kroos,27,2026,3,2.2944472823292017,8,6.847904538735747,33,63,6,0,M S,Real Madrid,3,2.2944472823292017,12.159242391586304,8.695399342104793
2378,Daniel Parejo,30,2646,3,1.434796852990985,4,4.8928007977083325,26,36,4,0,M,Villarreal,3,1.434796852990985,18.580012936145067,15.7686414308846
3237,Aissa Mandi,26,2219,3,2.4947017272934318,1,0.7388647943735123,8,3,3,2,D S,Real Betis,3,2.4947017272934318,3.54039291664958,3.493853535503149
3264,Mauro Arambarri,29,2595,3,1.8515591006726027,0,1.7105583902448416,40,18,9,0,M,Getafe,3,1.8515591006726027,4.461297193542123,3.0355654153972864
3424,Guido Carrillo,18,864,3,2.0804640613496304,1,0.79852095246315,20,6,3,0,F S,Elche,3,2.0804640613496304,3.278606329113245,0.5998598448932171
4091,Unai López,20,1133,3,0.882497476413846,0,1.3704607151448727,21,15,5,0,M S,Athletic Club,3,0.882497476413846,5.2274466548115015,3.7237246688455343
4175,Pere Milla,27,1622,3,4.336609338410199,2,1.4473253106698394,24,13,5,0,F M S,Elche,3,4.336609338410199,4.581685045734048,0.8486450212076306
5682,Gonçalo Guedes,25,1794,3,1.615002654492855,5,3.2780988067388535,43,22,3,1,F M S,Valencia,3,1.615002654492855,6.358535593375564,2.805991657078266
6241,Federico Valverde,20,1011,3,2.473003514111042,1,2.8281880747526884,17,15,0,0,M S,Real Madrid,3,2.473003514111042,9.747342754155397,5.879099249839783
6533,Anthony Lozano,24,1182,3,5.456628538668156,1,0.8611933290958405,30,7,4,0,F S,Cadiz,3,5.456628538668156,5.326375436037779,0.313905349932611
6921,Óscar Plano,29,1930,3,2.5982907228171825,4,1.1838339902460575,24,19,1,1,F M S,Real Valladolid,3,2.5982907228171825,4.881346880923957,1.8257001261226833
6931,Fran Beltrán,25,917,3,1.4353036098182201,0,0.43404033593833447,16,4,3,0,M S,Celta Vigo,3,1.4353036098182201,4.643037486821413,2.9781941808760166
7008,Vinícius Júnior,29,1619,3,5.677434239536524,3,5.098425691947341,29,27,3,0,F M S,Real Madrid,3,5.677434239536524,13.635019518435001,3.951435578521341
7134,Marc Cucurella,30,2682,3,2.178144868463278,1,2.8542204131372273,24,33,7,0,D M,Getafe,3,2.178144868463278,7.815577550325543,3.46827150369063
7195,Roberto López,14,430,3,0.4933324418962002,0,0.060089862905442715,12,2,0,0,M S,Real Sociedad,3,0.4933324418962002,0.4860734408721328,0.13163555972278118
7208,Samuel Chukwueze,26,1185,3,2.7363129667937756,2,2.2179331835359335,30,23,0,0,F M S,Villarreal,3,2.7363129667937756,7.621187511831522,3.2520154416561127
7308,Ander Barrenetxea,25,1041,3,1.9308662731200457,0,1.4219364244490862,19,12,6,0,F M S,Real Sociedad,3,1.9308662731200457,4.0229163300246,1.2835520766675472
7338,Bryan Gil Salvatierra,22,1770,3,2.527411226183176,2,3.3227979987859726,30,36,5,0,M S,"Eibar,Sevilla",3,2.527411226183176,7.30654238909483,3.8256653547286987
7350,Yangel Herrera,27,1923,3,3.4678903091698885,1,0.7749609649181366,30,10,7,0,M S,Granada,3,3.4678903091698885,5.007149759680033,3.265161539427936
7781,Frenkie de Jong,30,2544,3,3.5997122768312693,4,3.666156243532896,12,32,4,0,D M S,Barcelona,3,3.5997122768312693,25.49278922379017,20.799219489097595
7861,Germán Sánchez,26,1963,3,2.15470302477479,1,0.1709202229976654,9,2,9,1,D S,Granada,3,2.15470302477479,1.3488546428270638,1.2483880412764847
8135,Esteban Burgos,14,1120,3,3.40007621049881,1,0.7757120877504349,6,2,5,0,D S,Eibar,1,1.1703712344169617,0.7230872195214033,0.6230287682265043
8271,Fernando Niño,15,519,3,4.0330944918096066,0,0.15948832221329212,13,3,1,0,F S,Villarreal,3,4.0330944918096066,4.904027372598648,1.363556481897831
8933,Marcos de Sousa,16,866,3,2.7979522831737995,0,0.1261813510209322,24,3,1,0,F S,Real Valladolid,3,2.7979522831737995,4.366787947714329,1.8130485750734806
8934,Trincão,24,535,3,3.102728547528386,2,0.4820680767297745,22,8,1,0,F S,Barcelona,3,3.102728547528386,7.144575668498874,4.568698551505804
323,Adnan Januzaj,21,730,2,3.621879104524851,2,2.9208397790789604,28,13,1,0,F M S,Real Sociedad,1,2.8786014802753925,6.369406320154667,2.2994752638041973
488,Philippe Coutinho,12,667,2,4.289968743920326,2,0.6798079796135426,28,6,0,0,M S,Barcelona,2,4.289968743920326,6.786099050194025,2.1879827231168747
615,Fernando,26,2155,2,1.3251149542629719,3,2.7240051329135895,5,15,6,0,M S,Sevilla,2,1.3251149542629719,9.8766372743994,7.802531303837895
701,Eden Hazard,9,395,2,1.0431114733219147,1,0.4866410195827484,7,2,0,0,F M S,Real Madrid,2,1.0431114733219147,2.111798234283924,0.60634427331388
802,Diego Costa,7,203,2,1.4960710853338242,0,0.510643633082509,5,4,1,0,F S,Atletico Madrid,1,0.752793475985527,1.940761910751462,0.8022364638745785
897,Juanmi,15,590,2,3.075911670923233,0,0.04561481345444918,14,2,1,0,F M S,Real Betis,2,3.075911670923233,2.5993003509938717,0.8825418101623654
1125,Carlos Bacca,20,602,2,2.8043935783207417,0,1.2340890057384968,15,5,1,0,F S,Villarreal,2,2.8043935783207417,4.3120240438729525,0.8821249846369028
1491,Alejandro Gomez,12,595,2,0.5758153218775988,0,0.7920133545994759,12,10,0,0,F M S,Sevilla,2,0.5758153218775988,2.5463192090392113,1.4891445990651846
2094,Ivan Rakitic,31,1892,2,3.170497422106564,1,1.228250078856945,31,19,4,0,M S,Sevilla,2,3.170497422106564,8.76069912686944,5.558884771540761
2125,Ander Capa,27,2097,2,1.0438255947083235,1,1.305516954511404,10,16,5,0,D S,Athletic Club,2,1.0438255947083235,5.108207572251558,3.5885114409029484
2135,Sergi Enrich,21,977,2,4.416978664696217,0,0.4888477260246873,28,12,1,0,F S,Eibar,2,3.6737010553479195,5.192180487327278,1.9370525516569614
2148,Joaquín,23,1099,2,0.5622521322220564,5,2.4613962657749653,9,29,1,0,F M S,Real Betis,2,0.5622521322220564,4.521523246541619,3.0019514774903655
2193,Cala,26,2102,2,0.8898907192051411,0,0.17642300575971603,13,3,8,0,D S,Cadiz,2,0.8898907192051411,2.0847684163600206,1.9445221032947302
2245,Raphael Varane,28,2492,2,2.7280360516160727,0,0.1632335837930441,18,3,2,0,D,Real Madrid,2,2.7280360516160727,8.752978753298521,8.560185130685568
2246,Sergio Ramos,15,1280,2,3.950980367138982,0,0.40444812178611755,17,4,3,0,D,Real Madrid,0,2.4644251484423876,9.060215685516596,7.216650228947401
2253,Lucas Vázquez,24,1860,2,1.994531499221921,5,4.362610215321183,21,44,3,0,D F M S,Real Madrid,2,1.994531499221921,11.267124086618423,7.678971312940121
2266,Saúl Ñíguez,26,1624,2,2.6381432004272938,1,1.0488009601831436,23,15,7,0,D M S,Atletico Madrid,2,1.8948655314743519,7.7126927357167006,6.072573458775878
2281,Hugo Mallo,27,2430,2,2.405651376582682,1,3.277606777846813,19,17,7,0,D,Celta Vigo,2,2.405651376582682,12.7934276657179,8.095883274450898
2578,Javi Ontiveros,20,905,2,1.8236588155850768,1,1.9511127173900604,36,17,5,0,F M S,SD Huesca,1,1.0803811689838767,3.486597156152129,1.5327436132356524
2597,Dani Calvo,18,1321,2,1.2402901165187359,0,0,6,0,3,0,D S,Elche,2,1.2402901165187359,0.21811937913298607,0.21811937913298607
3211,Martin Braithwaite,26,1070,2,5.467291568405926,2,2.5114806070923805,22,12,3,0,F M S,Barcelona,2,4.724013929255307,9.37417441047728,2.990192813798785
4142,Álvaro,11,393,2,1.4893546383827925,1,0.0978297833353281,5,2,0,0,F S,Cadiz,2,1.4893546383827925,0.7168647274374962,0.06685999780893326
4208,Míchel,15,644,2,0.6093595707789063,0,0.30598726216703653,3,5,2,0,M S,Real Valladolid,2,0.6093595707789063,1.5029560253024101,0.8796371072530746
4226,Darwin Machís,24,1560,2,4.226324299350381,4,3.789203683845699,40,16,1,0,F M S,Granada,2,3.483432123437524,7.2668153857812285,1.6324937641620636
5064,Dimitrios Siovas,29,2495,2,1.5729601494967937,0,0.1838541030883789,21,3,3,0,D S,SD Huesca,2,1.5729601494967937,5.503384089097381,5.445745376870036
5140,Kike Barja,28,1133,2,1.98029101267457,3,2.2826145477592945,18,15,2,0,F M S,Osasuna,2,1.98029101267457,5.1212069019675255,1.3189904242753983
5304,Mikel Merino,26,2162,2,4.324814165011048,4,3.2758500203490257,33,29,5,0,M S,Real Sociedad,2,4.324814165011048,14.379860416054726,9.199858862906694
5573,Domingos Quina,6,318,2,0.21928858570754528,0,0.147463234141469,7,5,0,0,M S,Granada,2,0.21928858570754528,0.4055916853249073,0.05319386534392834
6221,Pau Torres,28,2520,2,1.0819482142105699,0,0.19474747218191624,8,3,1,0,D,Villarreal,2,1.0819482142105699,10.707944221794605,10.513196751475334
6433,Jules Koundé,28,2433,2,2.034120038151741,1,0.8997978661209345,19,8,3,0,D S,Sevilla,2,2.034120038151741,7.288449099287391,7.009895836934447
6919,Toni Villa,18,787,2,0.678763022646308,0,0.7735621146857738,12,10,2,0,F M S,Real Valladolid,2,0.678763022646308,2.2731003761291504,1.15163859911263
6926,William Carvalho,24,1110,2,1.2908459696918726,0,0.5925082806497812,13,9,4,1,M S,Real Betis,2,1.2908459696918726,3.207348434254527,2.2033200841397047
6954,Juan Camilo Hernández,21,1441,2,2.4648698773235083,3,1.181694122031331,27,18,4,0,F M S,Getafe,2,2.4648698773235083,4.639626445248723,1.364200659096241
6956,David Ferreiro,30,2017,2,1.5624117366969585,4,4.754704179242253,21,56,2,0,F M S,SD Huesca,2,1.5624117366969585,8.78798263054341,5.9706968972459435
7857,Jon Moncayola,30,2233,2,0.9647808861918747,0,0.6833482077345252,30,13,5,1,M S,Osasuna,2,0.9647808861918747,4.564141374081373,3.5109455958008766
7870,Luis Rioja,29,1803,2,2.6222102968022227,1,1.4967102818191051,17,20,3,0,D M S,Alaves,2,2.6222102968022227,6.69942475669086,3.0935802813619375
8735,Salvi Sánchez,27,1915,2,1.940427660010755,0,1.4382081553339958,17,18,5,0,M S,Cadiz,2,1.940427660010755,3.9231157060712576,1.506470113992691
8774,Dani Gómez,29,1386,2,2.530991977080703,1,0.41868292819708586,25,10,3,0,F S,Levante,2,2.530991977080703,4.174708358943462,1.6871357392519712
8894,Raúl Guti,31,2516,2,1.5510483859106898,0,0.10817170515656471,24,4,3,0,M S,Elche,2,1.5510483859106898,3.4065137999132276,2.2669405918568373
8895,Tete Morente,28,1920,2,1.6945794252678752,4,1.9887749198824167,18,15,5,0,M S,Elche,2,1.6945794252678752,3.607525830157101,1.4498522318899632
8935,Pedri,30,1996,2,2.8933761324733496,3,3.595414756797254,18,37,2,0,M S,Barcelona,2,2.8933761324733496,21.502151725813746,17.066721698269248
8979,Sergiño Dest,24,1611,2,1.7607275312766433,1,2.056402610614896,12,22,1,0,D M S,Barcelona,2,1.7607275312766433,10.56938649341464,7.505867015570402
9011,Óscar Mingueza,21,1565,2,0.964121513068676,1,0.8403706178069115,11,7,3,0,D S,Barcelona,2,0.964121513068676,9.58988906443119,9.04779675975442
47,Yoshinori Muto,22,1047,1,2.332567509263754,1,1.0304086050018668,20,10,0,0,F M S,Eibar,1,2.332567509263754,3.4470400288701057,1.0538000222295523
452,Takashi Inui,26,1748,1,2.201798377558589,0,1.492789564654231,32,14,0,0,F M S,Eibar,1,2.201798377558589,4.302191749215126,1.414718677289784
495,Nacho Monreal,19,1503,1,1.5038068126887083,1,1.6496144011616707,10,9,1,0,D S,Real Sociedad,1,1.5038068126887083,8.035097904503345,7.73522012680769
617,David Silva,17,1160,1,1.1551987677812576,4,2.7785901874303818,14,20,4,0,M S,Real Sociedad,1,1.1551987677812576,8.740940865129232,5.966795930638909
754,Shinji Okazaki,21,1046,1,1.4450189378112555,1,0.19108768925070763,18,5,1,0,F M S,SD Huesca,1,1.4450189378112555,2.1388186933472753,0.6818298287689686
1003,Pablo Maffeo,20,1638,1,0.6838436704128981,4,2.901395235210657,10,15,4,0,D M,SD Huesca,1,0.6838436704128981,6.281783014535904,4.275293989107013
1131,Rodrigo Ely,8,469,1,0.41457956470549107,0,0.49367624521255493,4,3,1,0,D S,Alaves,1,0.41457956470549107,0.33866941928863525,0.10833027958869934
1227,Lucas Torreira,17,464,1,0.09826430678367615,0,0.644200349226594,2,3,1,0,M S,Atletico Madrid,1,0.09826430678367615,2.7780507653951645,2.0579968690872192
1508,Jeison Murillo,28,2438,1,0.6569057181477547,0,0.18675044924020767,7,3,8,1,D,Celta Vigo,1,0.6569057181477547,6.404748760163784,6.332533963024616
1836,Franco Vázquez,11,58,1,0.14349243696779013,0,0.1147485300898552,2,1,1,0,S,Sevilla,1,0.14349243696779013,1.3692163527011871,1.2455505207180977
1884,Facundo Roncaglia,16,1148,1,0.3016713708639145,1,0.5459753507748246,12,5,1,1,D S,Osasuna,1,0.3016713708639145,2.667358886450529,1.8684340417385101
2064,Sergio Escudero,7,437,1,0.19383959099650383,0,0.24641184695065022,5,6,2,0,D S,Sevilla,1,0.19383959099650383,1.3590849097818136,1.132145419716835
2070,Carlos Fernández,14,443,1,1.031615398824215,1,1.0078069642186165,7,6,4,0,F M S,"Real Sociedad,Sevilla",1,1.031615398824215,1.6452126242220402,0.5541015472263098
2104,Sergi Roberto,9,674,1,0.31552729569375515,2,1.8862157594412565,4,11,1,0,D S,Barcelona,1,0.31552729569375515,5.844596847891808,5.137862764298916
2112,Papakouly Diop,26,1904,1,1.4037423077970743,1,0.9307819213718176,19,11,5,2,M S,Eibar,1,1.4037423077970743,2.751726306974888,1.4897003760561347
2122,Joan Jordán,30,2154,1,2.0754988361150026,6,2.9856062904000282,24,34,6,1,M S,Sevilla,1,2.0754988361150026,10.469296811148524,7.621375070884824
2158,Quini,12,588,1,0.2110321894288063,0,0.1583176553249359,5,3,2,0,D S,Granada,1,0.2110321894288063,1.6740394085645676,1.4125052765011787
2185,Deyverson,23,858,1,1.326730938628316,2,1.5854751262813807,14,8,3,0,F S,Alaves,1,1.326730938628316,3.8820653073489666,1.069730892777443
2194,Damián Suárez,24,1848,1,0.2613807851448655,0,0.46758853551000357,8,10,9,1,D S,Getafe,1,0.2613807851448655,1.7994901901111007,1.5521285505965352
2197,Pedro León,20,798,1,0.5222479915246367,1,1.976459328085184,13,16,2,0,F M S,Eibar,1,0.5222479915246367,1.72945149615407,0.47777695767581463
2229,Yuri,23,1684,1,0.7031939327716827,3,1.8292020298540592,16,17,3,0,D S,Athletic Club,1,0.7031939327716827,8.221381057053804,6.3809870313853025
2269,Koke,30,2464,1,1.2964259134605527,2,2.1232754550874233,13,31,8,0,M S,Atletico Madrid,1,1.2964259134605527,13.01282237842679,10.82860434614122
2298,Víctor Ruiz,21,1608,1,0.6803692616522312,0,0.021751923486590385,3,1,6,0,D S,Real Betis,1,0.6803692616522312,3.1783774439245462,3.1393220517784357
2301,Manu Trigueros,30,2137,1,2.1238752147182822,5,4.381379552185535,27,27,6,0,F M S,Villarreal,1,2.1238752147182822,15.473582301288843,10.353887785226107
2305,Adrián,16,459,1,1.437174703925848,1,0.14459365233778954,10,4,0,0,F S,Osasuna,1,1.437174703925848,1.8956259302794933,0.5833745114505291
2356,Roque Mesa,19,1430,1,1.3209586180746555,0,0.7397203613072634,18,13,4,1,M S,Real Valladolid,0,0.5776810087263584,4.508826455101371,3.7869453821331263
2368,Montoro,18,1181,1,1.079974103718996,1,2.6304722484201193,11,19,3,0,M S,Granada,0,0.3366964813321829,2.405141592025757,1.5882001500576735
2386,Rúben Vezo,27,1956,1,0.26346140913665295,0,0.09453964792191982,5,2,6,0,D S,Levante,1,0.26346140913665295,6.22163880802691,6.105526749044657
